content,score,thumbsUpCount,cleaned_content,sentiment_label
I didn't use my account for a few years. After logging back on I'm very impressed with newer features like recommended play list. I've been impressed with the variety of artist even on the same playlist and the songs suggested to me. I really like almost every song in the playlist. Great job Spotify!,5,9,"['didnt', 'use', 'account', 'years', 'logging', 'back', 'im', 'impressed', 'newer', 'features', 'like', 'recommended', 'play', 'list', 'ive', 'impressed', 'variety', 'artist', 'even', 'playlist', 'songs', 'suggested', 'really', 'like', 'almost', 'every', 'song', 'playlist', 'great', 'job', 'spotify']",positive
"I like Spotify a lot and have used it for years. The new update on my s10e stops playing when my phone goes to sleep. All I have to do is make up the screen, but then after a minute or so, music stops. Sometimes only seconds. Frustrating! 😡 Fix this, please! Edit 5/16/2020 - Spotify is my favorite music app. I like that my whole family can be on their own profile and U can listen to just about anything whenever I want. Navigating the app and music is pretty easy, also. Great job, Spotify.",5,19,"['like', 'spotify', 'lot', 'used', 'years', 'new', 'update', 'se', 'stops', 'playing', 'phone', 'goes', 'sleep', 'make', 'screen', 'minute', 'music', 'stops', 'sometimes', 'seconds', 'frustrating', 'fix', 'please', 'edit', 'spotify', 'favorite', 'music', 'app', 'like', 'whole', 'family', 'profile', 'u', 'listen', 'anything', 'whenever', 'want', 'navigating', 'app', 'music', 'pretty', 'easy', 'also', 'great', 'job', 'spotify']",positive
"It's a good music app, I only wish they upload more Latin artist and I wish they didn't take away songs from some albums or the whole album for that matter. All in all its a good app.",5,0,"['good', 'music', 'app', 'wish', 'upload', 'latin', 'artist', 'wish', 'didnt', 'take', 'away', 'songs', 'albums', 'whole', 'album', 'matter', 'good', 'app']",positive
"If there was an Application Mount Rushmore, Spotify would be all 4 heads, and they would currently be sculpting a fifth just to put them in there again. No app will ever live up the majesty, efficiency, altruistic, and benevelonce that this app provides. Using any other music streaming app is not only a disservice to yourself, but to the greater good of the music loving world.",5,0,"['application', 'mount', 'rushmore', 'spotify', 'would', 'heads', 'would', 'currently', 'sculpting', 'fifth', 'put', 'app', 'ever', 'live', 'majesty', 'efficiency', 'altruistic', 'benevelonce', 'app', 'provides', 'using', 'music', 'streaming', 'app', 'disservice', 'greater', 'good', 'music', 'loving', 'world']",positive
The experience is amazing,5,0,"['experience', 'amazing']",positive
"Latest version sucks! Song or podcast would suddenly stop for a short time then play again. I wrote an email to their support team but received the most generic response. 'Try to reinstall your app.' Like duh?! I'm not stupid - I've tried that. I know basic troubleshooting. I deleted my cache. Restart my phone. Blah blah blah... My friends encounter the same glitch. As I browse thru the reviews here, I realize it's not an isolated issue. Hope you'll sincerely fix this, Spotify.",5,3,"['latest', 'version', 'sucks', 'song', 'podcast', 'would', 'suddenly', 'stop', 'short', 'time', 'play', 'wrote', 'email', 'support', 'team', 'received', 'generic', 'response', 'try', 'reinstall', 'app', 'like', 'duh', 'im', 'stupid', 'ive', 'tried', 'know', 'basic', 'troubleshooting', 'deleted', 'cache', 'restart', 'phone', 'blah', 'blah', 'blah', 'friends', 'encounter', 'glitch', 'browse', 'thru', 'reviews', 'realize', 'isolated', 'issue', 'hope', 'youll', 'sincerely', 'fix', 'spotify']",positive
"I love this app, I can play all my favorite music. I'm so obsess with Spotify. You can find all the songs you like and play and you even have a playlist that's easy to make and not difficult like the other ones.",5,2,"['love', 'app', 'play', 'favorite', 'music', 'im', 'obsess', 'spotify', 'find', 'songs', 'like', 'play', 'even', 'playlist', 'thats', 'easy', 'make', 'difficult', 'like', 'ones']",positive
best songs app in India but the ads are a little annoying,5,0,"['best', 'songs', 'app', 'india', 'ads', 'little', 'annoying']",negative
"When my phone was still in Android 9 my spotify experience was ok and I was satisfied. But when I updated ito to android 10, the music suddenly stops randomly without me clicking or touching anything to stop the music. And even after reinstalling the app it just keeps keep stopping. Hope that it gets fixed.",5,0,"['phone', 'still', 'android', 'spotify', 'experience', 'ok', 'satisfied', 'updated', 'ito', 'android', 'music', 'suddenly', 'stops', 'randomly', 'without', 'clicking', 'touching', 'anything', 'stop', 'music', 'even', 'reinstalling', 'app', 'keeps', 'keep', 'stopping', 'hope', 'gets', 'fixed']",positive
how did I ever listen to music??? so grateful for Spotify,5,0,"['ever', 'listen', 'music', 'grateful', 'spotify']",positive
Well.. This is a great app. I can find all my favorite songs here and as it can work without keeping the specific window on its just awesome. The recommended songs are great too .... altogether I like this app👍👌 Edit : I am not able to access the lyrics... Please do something,5,2,"['well', 'great', 'app', 'find', 'favorite', 'songs', 'work', 'without', 'keeping', 'specific', 'window', 'awesome', 'recommended', 'songs', 'great', 'altogether', 'like', 'app', 'edit', 'able', 'access', 'lyrics', 'please', 'something']",positive
I love this app. I can make my own playlist & as many playlist as I want. You can find almost anything on here. I've found several podcast I like. I like that it's not that expensive if you decide to pay for it. I absolutely love this app.,5,2,"['love', 'app', 'make', 'playlist', 'many', 'playlist', 'want', 'find', 'almost', 'anything', 'ive', 'found', 'several', 'podcast', 'like', 'like', 'expensive', 'decide', 'pay', 'absolutely', 'love', 'app']",positive
worst app ever,1,0,"['worst', 'app', 'ever']",negative
"I've used Spotify for a decade now, and it's still one of the better options for a music app. I only just recently bought the premium version after Google shut down their music app and replaced it with YouTube Music (which absolutely sucks and I refuse to use it), but I can definitely say I regret not signing up sooner and ditching Google entirely. It has so much more to offer while still having the same perks that I liked about google.",5,8,"['ive', 'used', 'spotify', 'decade', 'still', 'one', 'better', 'options', 'music', 'app', 'recently', 'bought', 'premium', 'version', 'google', 'shut', 'music', 'app', 'replaced', 'youtube', 'music', 'absolutely', 'sucks', 'refuse', 'use', 'definitely', 'say', 'regret', 'signing', 'sooner', 'ditching', 'google', 'entirely', 'much', 'offer', 'still', 'perks', 'liked', 'google']",positive
Best app for listening songs💗🙌,5,0,"['best', 'app', 'listening', 'songs']",positive
The worst music app ever. never buying to your premium subscription. worst shuffle ever,1,0,"['worst', 'music', 'app', 'ever', 'never', 'buying', 'premium', 'subscription', 'worst', 'shuffle', 'ever']",negative
"I've had Spotify for about 10 years and never had any complaints until about a month ago. The app constantly closes on its own and I have to go back and restart it. Also, the now playing menu never pops up anymore, so I can't pause my music, or rewind or anything. Once this is fixes, I'll change my rating back to 5 stars.",5,0,"['ive', 'spotify', 'years', 'never', 'complaints', 'month', 'ago', 'app', 'constantly', 'closes', 'go', 'back', 'restart', 'also', 'playing', 'menu', 'never', 'pops', 'anymore', 'cant', 'pause', 'music', 'rewind', 'anything', 'fixes', 'ill', 'change', 'rating', 'back', 'stars']",positive
"ya hice de todo para que no me repita la misma cancion/es, y no hay forma, tengo más de 2000000 diferentes tipo y siempre vuelvo a escuchar lo mismo... como hago?",1,0,"['ya', 'hice', 'de', 'todo', 'para', 'que', 'repita', 'la', 'misma', 'canciones', 'hay', 'forma', 'tengo', 'ms', 'de', 'diferentes', 'tipo', 'siempre', 'vuelvo', 'escuchar', 'lo', 'mismo', 'como', 'hago']",negative
"Gives me a wide variety of music, with a variety of audio books and podcasts to listen to if im not in the mood for music. Not really any noticeable issues with their streaming quality that I'm aware of.",5,0,"['gives', 'wide', 'variety', 'music', 'variety', 'audio', 'books', 'podcasts', 'listen', 'im', 'mood', 'music', 'really', 'noticeable', 'issues', 'streaming', 'quality', 'im', 'aware']",neutral
The prices are getting higher but still a really good music app,5,0,"['prices', 'getting', 'higher', 'still', 'really', 'good', 'music', 'app']",positive
"I have had Spotify premium under the family plan for years. It's a great deal for unlimited listening and access to just about any song or podcast you could want. The ""Discover Weekly"" playlist is one of my favorite features, as I love finding new music.",5,4,"['spotify', 'premium', 'family', 'plan', 'years', 'great', 'deal', 'unlimited', 'listening', 'access', 'song', 'podcast', 'could', 'want', 'discover', 'weekly', 'playlist', 'one', 'favorite', 'features', 'love', 'finding', 'new', 'music']",positive
"I love Spotify, but I haven't been getting my 30 minuets of add free music any more.",4,0,"['love', 'spotify', 'havent', 'getting', 'minuets', 'add', 'free', 'music']",positive
"Overall I am very pleased. A lot of music to choose from. I like it when i view an artist and it shows related music...sometimes I just need some new music, but I don't know where to start looking so, that feature is very helpful. The only thing is...I updated the app and then couldn't sign back in. It said spotify has been set to offline. I had to uninstall/reinstall. I like that I simply pay a monthly charge and I have access...online and offline, to as many tracks as I like.",5,1,"['overall', 'pleased', 'lot', 'music', 'choose', 'like', 'view', 'artist', 'shows', 'related', 'musicsometimes', 'need', 'new', 'music', 'dont', 'know', 'start', 'looking', 'feature', 'helpful', 'thing', 'isi', 'updated', 'app', 'couldnt', 'sign', 'back', 'said', 'spotify', 'set', 'offline', 'uninstallreinstall', 'like', 'simply', 'pay', 'monthly', 'charge', 'accessonline', 'offline', 'many', 'tracks', 'like']",positive
Pretty good app but the shuffle option never seems to give a new shuffle of songs.,4,52,"['pretty', 'good', 'app', 'shuffle', 'option', 'never', 'seems', 'give', 'new', 'shuffle', 'songs']",positive
The Best Music Streaming App There's always new music to be discovered. Playlists are easy to create. Super fast Seemless audio play back between songs. No loading issues Decent Audio quality. Hopefully they integrate with DJ software one day.,5,1,"['best', 'music', 'streaming', 'app', 'theres', 'always', 'new', 'music', 'discovered', 'playlists', 'easy', 'create', 'super', 'fast', 'seemless', 'audio', 'play', 'back', 'songs', 'loading', 'issues', 'decent', 'audio', 'quality', 'hopefully', 'integrate', 'dj', 'software', 'one', 'day']",positive
"Great app! I have some suggestions. It'd be great if you could choose to listen from languages across the world and not just regional languages. Also, song names should come in translations too, for example, there are many japanese songs which I cannot access with their english name; having a feature allowing that would be a very user friendly addition I believe which will definitely appeal to me.",5,20,"['great', 'app', 'suggestions', 'itd', 'great', 'could', 'choose', 'listen', 'languages', 'across', 'world', 'regional', 'languages', 'also', 'song', 'names', 'come', 'translations', 'example', 'many', 'japanese', 'songs', 'cannot', 'access', 'english', 'name', 'feature', 'allowing', 'would', 'user', 'friendly', 'addition', 'believe', 'definitely', 'appeal']",positive
THIS IS GOOD FOR HUMAN IN MY OPINION this is a best music app 🎵🎶🎧💿,4,0,"['good', 'human', 'opinion', 'best', 'music', 'app']",positive
love you can find any genre of music easy to use,5,0,"['love', 'find', 'genre', 'music', 'easy', 'use']",positive
Vary ful,1,0,"['vary', 'ful']",neutral
Ratting: 53/88 = 60% Ratting. still a lot to improve here . interface needs to be way easier to search of songs whose were added to playlist but naming search does not work on them 📸🎯☠️ maybe other have more for less money . who knows when you become slave of your own playlists :-!,3,0,"['ratting', 'ratting', 'still', 'lot', 'improve', 'interface', 'needs', 'way', 'easier', 'search', 'songs', 'whose', 'added', 'playlist', 'naming', 'search', 'work', 'maybe', 'less', 'money', 'knows', 'become', 'slave', 'playlists']",positive
"It's Spotify. It's the best music service on the market for consumers and casual listeners. Spring for Spotify Premium though. it's not that expensive, it makes a huge difference to the usability of it, removes the annoying ads, and if I recall correctly also gives you ad-supported Hulu membership as well. It's well worth the cost.",5,90,"['spotify', 'best', 'music', 'service', 'market', 'consumers', 'casual', 'listeners', 'spring', 'spotify', 'premium', 'though', 'expensive', 'makes', 'huge', 'difference', 'usability', 'removes', 'annoying', 'ads', 'recall', 'correctly', 'also', 'gives', 'adsupported', 'hulu', 'membership', 'well', 'well', 'worth', 'cost']",positive
"gone from vinyl to cassette tapes to cds to Spotify,I love it",5,0,"['gone', 'vinyl', 'cassette', 'tapes', 'cds', 'spotifyi', 'love']",positive
"I use Spotify so often from day-to-day it's difficult imagining what my life was like before. It's just convenient, looking up whatever song/playlist you feel in the moment. The subscription service feels so affordable in its own right that it's hard to pass up.",5,2,"['use', 'spotify', 'often', 'daytoday', 'difficult', 'imagining', 'life', 'like', 'convenient', 'looking', 'whatever', 'songplaylist', 'feel', 'moment', 'subscription', 'service', 'feels', 'affordable', 'right', 'hard', 'pass']",negative
I use this to play music while playing vr it's the best if your into like calm but hipish music listen to sins by red leather,5,0,"['use', 'play', 'music', 'playing', 'vr', 'best', 'like', 'calm', 'hipish', 'music', 'listen', 'sins', 'red', 'leather']",positive
My go to for music the past 7 years! never disappointed when it's my turn to DJ or have the aux/Bluetooth for any event.,5,0,"['go', 'music', 'past', 'years', 'never', 'disappointed', 'turn', 'dj', 'auxbluetooth', 'event']",positive
"just love it it helps ,e with my ADHD and studying",5,1,"['love', 'helps', 'e', 'adhd', 'studying']",positive
I love Spotify I just wish that they would treat the loyal customers little better as far as when our subscription relapses if you give us a couple days forgiveness .. like sometimes my subscription runs out for 2 or 3 days and then I get paid and then I got to get it again.. other than that I love it,5,0,"['love', 'spotify', 'wish', 'would', 'treat', 'loyal', 'customers', 'little', 'better', 'far', 'subscription', 'relapses', 'give', 'us', 'couple', 'days', 'forgiveness', 'like', 'sometimes', 'subscription', 'runs', 'days', 'get', 'paid', 'got', 'get', 'love']",positive
"Great app! Nothing better for getting your favorite music, keep up the great work!",5,0,"['great', 'app', 'nothing', 'better', 'getting', 'favorite', 'music', 'keep', 'great', 'work']",positive
"The best app for music imo, but if you get it, you need to have Premium bc the free version is trash. But to make it cheaper, you can have a family plan with 5 people and for 3.50 each. But I have a few issues, 1st, many songs are unavailable, 2nd you can't see who likes your playlist, and 3rd, you can't rearrange your playlists' order.",5,7,"['best', 'app', 'music', 'imo', 'get', 'need', 'premium', 'bc', 'free', 'version', 'trash', 'make', 'cheaper', 'family', 'plan', 'people', 'issues', 'st', 'many', 'songs', 'unavailable', 'nd', 'cant', 'see', 'likes', 'playlist', 'rd', 'cant', 'rearrange', 'playlists', 'order']",positive
"Was great even without premium. I had premium for years but had to stop due to unfortunate circumstances. Now the free version is riddled with ads, which wouldn't be as big of an issue if you could skip more than 6 times a hour. Want to sort your Playlist? Too bad. Want to queue up a song? Too bad. Why are these basic features locked up behind a pay wall? This isn't even mentioning the ""shuffle"" that plays the same songs every time. You think yourself too highly if you think I wont go CDs.",2,0,"['great', 'even', 'without', 'premium', 'premium', 'years', 'stop', 'due', 'unfortunate', 'circumstances', 'free', 'version', 'riddled', 'ads', 'wouldnt', 'big', 'issue', 'could', 'skip', 'times', 'hour', 'want', 'sort', 'playlist', 'bad', 'want', 'queue', 'song', 'bad', 'basic', 'features', 'locked', 'behind', 'pay', 'wall', 'isnt', 'even', 'mentioning', 'shuffle', 'plays', 'songs', 'every', 'time', 'think', 'highly', 'think', 'wont', 'go', 'cds']",negative
"I love this app, this has my favorite music in it and I can even listen to the music off!! That's impressive!! There is this thing called ""Episodes"" If you download a episode you can listen to it and it doesn't require internet. You can listen to episodes if you download them If you download an episode on Spotify you can listen to it offline! Spotify has all of my favorite songs!! Give this app 5 stars!!",5,0,"['love', 'app', 'favorite', 'music', 'even', 'listen', 'music', 'thats', 'impressive', 'thing', 'called', 'episodes', 'download', 'episode', 'listen', 'doesnt', 'require', 'internet', 'listen', 'episodes', 'download', 'download', 'episode', 'spotify', 'listen', 'offline', 'spotify', 'favorite', 'songs', 'give', 'app', 'stars']",positive
"The student subscription is a premium account, very affordable, and it would be a major oversight to not subscribe to Spotify at this price, and it also comes with basic Hulu. What a great way to add quality of life and some extra class to my stressful daily routine.",5,0,"['student', 'subscription', 'premium', 'account', 'affordable', 'would', 'major', 'oversight', 'subscribe', 'spotify', 'price', 'also', 'comes', 'basic', 'hulu', 'great', 'way', 'add', 'quality', 'life', 'extra', 'class', 'stressful', 'daily', 'routine']",positive
"very good and works perfectly. i recommend that if u are looking for a high quality music app, Spotify is perfect. This app has its flaws like too many adds and a little bit of lagging, but overall, this app is perfect. so I recommend this app to anyon that is looking for a great music library.",5,2,"['good', 'works', 'perfectly', 'recommend', 'u', 'looking', 'high', 'quality', 'music', 'app', 'spotify', 'perfect', 'app', 'flaws', 'like', 'many', 'adds', 'little', 'bit', 'lagging', 'overall', 'app', 'perfect', 'recommend', 'app', 'anyon', 'looking', 'great', 'music', 'library']",positive
"With the increase of subscription based streaming services, one can question whether they are worth it. I have left many of such products behind, however, spotify is still the top music service available. Consistently low prices and abundance of aritsts make it irreplacable and the only subscription I have never considered cancelling.",5,0,"['increase', 'subscription', 'based', 'streaming', 'services', 'one', 'question', 'whether', 'worth', 'left', 'many', 'products', 'behind', 'however', 'spotify', 'still', 'top', 'music', 'service', 'available', 'consistently', 'low', 'prices', 'abundance', 'aritsts', 'make', 'irreplacable', 'subscription', 'never', 'considered', 'cancelling']",positive
doesn't work,1,0,"['doesnt', 'work']",neutral
Why can't I listen to the song I wanna listen to....EVERYTIME I TRY TO SELECT A SONG IT PUTS IT ON A DIFFERENT ONE.....I might as well just uninstall it all together and just use YouTube,1,0,"['cant', 'listen', 'song', 'wanna', 'listen', 'toeverytime', 'try', 'select', 'song', 'puts', 'different', 'onei', 'might', 'well', 'uninstall', 'together', 'use', 'youtube']",positive
it keeps signing me out please fix this issue and I'll up my rating to a 4 stars,4,0,"['keeps', 'signing', 'please', 'fix', 'issue', 'ill', 'rating', 'stars']",positive
it's have beautiful songs to listen 😍🤗🖤💘💕🥰👻👻😘💗💗,5,0,"['beautiful', 'songs', 'listen']",positive
"It's great actually, I use spotify everytime, every where I went, its really fun to play music on it, you can move songs, add to your playlists and play other's playlist, like sharing others your music taste. But sadly the lyrics are not free now and its ads witch really annoys most of us, and thats all, i love this app so much, have a nice day",5,549,"['great', 'actually', 'use', 'spotify', 'everytime', 'every', 'went', 'really', 'fun', 'play', 'music', 'move', 'songs', 'add', 'playlists', 'play', 'others', 'playlist', 'like', 'sharing', 'others', 'music', 'taste', 'sadly', 'lyrics', 'free', 'ads', 'witch', 'really', 'annoys', 'us', 'thats', 'love', 'app', 'much', 'nice', 'day']",positive
It's best music App.p,5,0,"['best', 'music', 'appp']",positive
"I have never had any problems with Spotify on my phone until it's most recent update. It glitches, skips song without me pressing the skip button. Also, when I try and play music via the suffle button, it just says to go premium and doesn't play anything 😡",5,0,"['never', 'problems', 'spotify', 'phone', 'recent', 'update', 'glitches', 'skips', 'song', 'without', 'pressing', 'skip', 'button', 'also', 'try', 'play', 'music', 'via', 'suffle', 'button', 'says', 'go', 'premium', 'doesnt', 'play', 'anything']",positive
"Ever since the latest update I can no longer cast from my smartphone to my Amazon fire TV via the spotify app. I already reinstalled the app on my phone, tv, and re paired the divices, but it continues to not work! Edit: Since the latest update (4/13/2021) everything is running smoothly! Thanks for a great app!",5,3,"['ever', 'since', 'latest', 'update', 'longer', 'cast', 'smartphone', 'amazon', 'fire', 'tv', 'via', 'spotify', 'app', 'already', 'reinstalled', 'app', 'phone', 'tv', 'paired', 'divices', 'continues', 'work', 'edit', 'since', 'latest', 'update', 'everything', 'running', 'smoothly', 'thanks', 'great', 'app']",positive
"When I first got Spotify I immediately fell in love. And that love has only grown and grown since. The premium is so worth it if you're a heavy listener. I love all the features Spotify has for finding new music and playlists. I love building playlists on here too it's one of my favorite things to do. Update: I've been using Spotify since 2014 and it is currently 2023, still a great service and couldn't live without it.",5,15,"['first', 'got', 'spotify', 'immediately', 'fell', 'love', 'love', 'grown', 'grown', 'since', 'premium', 'worth', 'youre', 'heavy', 'listener', 'love', 'features', 'spotify', 'finding', 'new', 'music', 'playlists', 'love', 'building', 'playlists', 'one', 'favorite', 'things', 'update', 'ive', 'using', 'spotify', 'since', 'currently', 'still', 'great', 'service', 'couldnt', 'live', 'without']",positive
Great app. Maybe just make it a bit more customizable! It would be great to see an option to remove podcasts from the main home screen since I and many people I know don't like having them all in your face especially when I don't use them very often!,5,1,"['great', 'app', 'maybe', 'make', 'bit', 'customizable', 'would', 'great', 'see', 'option', 'remove', 'podcasts', 'main', 'home', 'screen', 'since', 'many', 'people', 'know', 'dont', 'like', 'face', 'especially', 'dont', 'use', 'often']",positive
very great experience,5,0,"['great', 'experience']",positive
"all good but there's one thing missing from other songs, I just hope every song has lyrics and then it will be perfect",4,0,"['good', 'theres', 'one', 'thing', 'missing', 'songs', 'hope', 'every', 'song', 'lyrics', 'perfect']",positive
This app is good for listening songs but a problem faced by me the problem getting premium but I don't have money to get please give Free access,5,0,"['app', 'good', 'listening', 'songs', 'problem', 'faced', 'problem', 'getting', 'premium', 'dont', 'money', 'get', 'please', 'give', 'free', 'access']",positive
The best app for both podcast and music . I wish there were more video podcasts on here. more stuff that like the video podcasts that are on Spotify already the joe Rogan experience and Julian doreys podcast but still by far the best app for anything music and streaming podcast related check it TF out if u haven't! Id give it 10 🌟 if it where an option lol 😂 seriously tho take a gander around the app,5,2,"['best', 'app', 'podcast', 'music', 'wish', 'video', 'podcasts', 'stuff', 'like', 'video', 'podcasts', 'spotify', 'already', 'joe', 'rogan', 'experience', 'julian', 'doreys', 'podcast', 'still', 'far', 'best', 'app', 'anything', 'music', 'streaming', 'podcast', 'related', 'check', 'tf', 'u', 'havent', 'id', 'give', 'option', 'lol', 'seriously', 'tho', 'take', 'gander', 'around', 'app']",positive
i love it 💓,5,0,['love'],positive
the app is great but right now it's not working it won't pay my music I uninstalled it reinstalled it deleted the cache please fix,5,0,"['app', 'great', 'right', 'working', 'wont', 'pay', 'music', 'uninstalled', 'reinstalled', 'deleted', 'cache', 'please', 'fix']",positive
"I love Spotify. I have the student account subscription, and it is TOTALLY worth it. it's the only subscription I have right now that feels completely worth the money to me. It's inexpensive, has a ton of variety, and even came with free additional movie streaming subscriptions.",5,0,"['love', 'spotify', 'student', 'account', 'subscription', 'totally', 'worth', 'subscription', 'right', 'feels', 'completely', 'worth', 'money', 'inexpensive', 'ton', 'variety', 'even', 'came', 'free', 'additional', 'movie', 'streaming', 'subscriptions']",positive
Work in fair & short term costs!,4,0,"['work', 'fair', 'short', 'term', 'costs']",positive
"Such a nice app! I paid premium for students, and it's marvelous. And, these days I've been thinking about cancelling mi plan, so I did it and, damn! It was was so straightforward! I really appreciate the effortless way to let the people choose their own decision. Thanks, people who work there. I will come back soon 👍🏼",5,0,"['nice', 'app', 'paid', 'premium', 'students', 'marvelous', 'days', 'ive', 'thinking', 'cancelling', 'mi', 'plan', 'damn', 'straightforward', 'really', 'appreciate', 'effortless', 'way', 'let', 'people', 'choose', 'decision', 'thanks', 'people', 'work', 'come', 'back', 'soon']",positive
can reduce the ads,5,0,"['reduce', 'ads']",neutral
it's an amazing experience with amazing sound quality the only thing have problem I have if I didn't pay and play a lot of songs it will stop me and tell me to play tomorrow,5,0,"['amazing', 'experience', 'amazing', 'sound', 'quality', 'thing', 'problem', 'didnt', 'pay', 'play', 'lot', 'songs', 'stop', 'tell', 'play', 'tomorrow']",positive
best experience,5,0,"['best', 'experience']",positive
as I love to listen music and view and life of others this is perfect app for me love it ❤️☺️🧿,5,0,"['love', 'listen', 'music', 'view', 'life', 'others', 'perfect', 'app', 'love']",positive
Go watch Louis Rossmann on YouTube.,1,4,"['go', 'watch', 'louis', 'rossmann', 'youtube']",neutral
the best,5,0,['best'],positive
I love this app very much cuz I can listen to all of my favorite songs on here Anna there is not a lot of ads on here,5,0,"['love', 'app', 'much', 'cuz', 'listen', 'favorite', 'songs', 'anna', 'lot', 'ads']",positive
super is app. and used of the app download the song's. ❤️🥰🙏💖💞👑🥰💖💞💋💓💗💝💘💔💟❤️‍🩹❤️‍🔥🤍🤎💙💚❤️‍🩹❤️‍🩹❤️‍🔥🤍❤️‍🔥🤍🤎💙💛💚💛🤍❤️‍🩹💘🤍💚🏔️⛰️💛🌕💛🌼💛🌖💚⛰️🏔️🌼y🌛🌚🌼💛🥰💚💐y💐🤍💐❤️‍🩹💐💖❤️💐💚🥰💚🥰🤍🥰💚🥰🤍s💖🥰💚🥰💛🥰❤️‍🩹🥰💚e🤍👑💚👑💚🥰❤️‍🩹🥰t🥰💞🥰y🥰❤️‍🩹🥰❤️‍🩹👑👑🌼💖💚👌❤️‍🩹👌💚💚💋💚🌚💋💛❤️ 🙏💖👌🥰,5,0,"['super', 'app', 'used', 'app', 'download', 'songs', 'yysety']",positive
good music app with good listening experience,5,0,"['good', 'music', 'app', 'good', 'listening', 'experience']",positive
"I loved Spotify and have used for years to listen to podcasts. But lately, it has the annoying habit of starting on its own while I'm streaming a movie or driving. So, I have to keep uninstalling it or continually deal with this hassle. Tonight, I uninstalled it for the last time. There's plenty of other podcast apps out there...",2,0,"['loved', 'spotify', 'used', 'years', 'listen', 'podcasts', 'lately', 'annoying', 'habit', 'starting', 'im', 'streaming', 'movie', 'driving', 'keep', 'uninstalling', 'continually', 'deal', 'hassle', 'tonight', 'uninstalled', 'last', 'time', 'theres', 'plenty', 'podcast', 'apps']",negative
"This app used to be one of the best music apps but now with the latest version (8.8.80.599) turned some essential features like seeking, listening songs in order of our choice, etc.... to premium. If the next update will not undo those changes then this will be one of the worst music apps. That's why I give 2 stars for this app.",5,12,"['app', 'used', 'one', 'best', 'music', 'apps', 'latest', 'version', 'turned', 'essential', 'features', 'like', 'seeking', 'listening', 'songs', 'order', 'choice', 'etc', 'premium', 'next', 'update', 'undo', 'changes', 'one', 'worst', 'music', 'apps', 'thats', 'give', 'stars', 'app']",negative
The right music at the right time!! Perfect for every mood! Automatically creating play lists that is just right for any mood your already in or trying to reach! If your play list don't hit the spot they also have some of there on mixes or feel free to search around!! No matter what there is always a way to catch a beat!!,5,10,"['right', 'music', 'right', 'time', 'perfect', 'every', 'mood', 'automatically', 'creating', 'play', 'lists', 'right', 'mood', 'already', 'trying', 'reach', 'play', 'list', 'dont', 'hit', 'spot', 'also', 'mixes', 'feel', 'free', 'search', 'around', 'matter', 'always', 'way', 'catch', 'beat']",positive
I love Spotify I am able to get every album from every band that I like and I always find new music to listen to and I have been able to hear bands that I never heard of and their music is available for me for the low price of $9.99/ month and I can make my own Playlist and pick and choose the songs I want to hear!!!,5,0,"['love', 'spotify', 'able', 'get', 'every', 'album', 'every', 'band', 'like', 'always', 'find', 'new', 'music', 'listen', 'able', 'hear', 'bands', 'never', 'heard', 'music', 'available', 'low', 'price', 'month', 'make', 'playlist', 'pick', 'choose', 'songs', 'want', 'hear']",positive
"I've been using Spotify for many years as my primary music provider. They stay up to date with music releases, provide amazing playlists based on your listening habits and has little to no bugs. Spotify Premium is an amazing investment, I plan to continue business with them for years to come.",5,1,"['ive', 'using', 'spotify', 'many', 'years', 'primary', 'music', 'provider', 'stay', 'date', 'music', 'releases', 'provide', 'amazing', 'playlists', 'based', 'listening', 'habits', 'little', 'bugs', 'spotify', 'premium', 'amazing', 'investment', 'plan', 'continue', 'business', 'years', 'come']",positive
Very super,5,0,['super'],positive
great,5,0,['great'],positive
"I've been using Spotify for years at this point... Even when I was a teenager and it was just a little sproutling program it was great! It has everything I need in a music library, with a great algorithm to go with it. Definitely check out Spotify if you're looking into something for music...",5,4,"['ive', 'using', 'spotify', 'years', 'point', 'even', 'teenager', 'little', 'sproutling', 'program', 'great', 'everything', 'need', 'music', 'library', 'great', 'algorithm', 'go', 'definitely', 'check', 'spotify', 'youre', 'looking', 'something', 'music']",positive
Excellent App!!!,5,0,"['excellent', 'app']",positive
best,5,0,['best'],positive
this is very interesting app I like at bro 😎☺️👍🫡,5,0,"['interesting', 'app', 'like', 'bro']",positive
it's really great ofc because if adoXD,5,0,"['really', 'great', 'ofc', 'adoxd']",positive
great,5,0,['great'],positive
This is probably the best app for music. It has all kinds even music for sleep such as rainforest and thunderstorms in the background. I would recommend using earbuds though for sleeping but if you dont have them make sure you have it pretty loud!,5,0,"['probably', 'best', 'app', 'music', 'kinds', 'even', 'music', 'sleep', 'rainforest', 'thunderstorms', 'background', 'would', 'recommend', 'using', 'earbuds', 'though', 'sleeping', 'dont', 'make', 'sure', 'pretty', 'loud']",positive
when you love a product so much you buy stocks constantly,5,0,"['love', 'product', 'much', 'buy', 'stocks', 'constantly']",positive
very best,5,0,['best'],positive
Awesome DJ,4,0,"['awesome', 'dj']",positive
"After buying premium, app become slow & unresponsive..",5,2,"['buying', 'premium', 'app', 'become', 'slow', 'unresponsive']",neutral
excellent,5,0,['excellent'],positive
very much 👍💯Best 😁😊😊😊💀☠️👌✌,5,0,"['much', 'best']",neutral
good,5,0,['good'],positive
good in use👌🏻👌🏻,4,0,"['good', 'use']",positive
